date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_rolling_goals,away_rolling_goals,home_rank,away_rank,home_points,away_points,rank_diff,average_rank,point_diff,is_friendly,goals_rolling_diff,target
2024-09-10,Zambia,Sierra Leone,3.0,2.0,African Cup of Nations qualification,Ndola,Zambia,False,0.4,1.2,92.0,122.0,1249.54,1149.4,-30.0,107.0,100.13999999999987,0,-0.7999999999999999,1
2024-09-10,Honduras,Jamaica,1.0,2.0,CONCACAF Nations League,Tegucigalpa,Honduras,False,3.0,0.8,79.0,59.0,1311.48,1401.56,20.0,69.0,-90.07999999999993,0,2.2,0
2024-09-10,Liberia,Algeria,0.0,3.0,African Cup of Nations qualification,Monrovia,Liberia,False,1.0,2.2,142.0,46.0,1067.05,1474.13,96.0,94.0,-407.08000000000015,0,-1.2000000000000002,0
2024-09-10,Cuba,Nicaragua,1.0,1.0,CONCACAF Nations League,Santiago,Cuba,False,1.0,2.0,167.0,130.0,984.92,1119.88,37.0,148.5,-134.96000000000015,0,-1.0,0
2024-09-10,Burkina Faso,Malawi,3.0,1.0,African Cup of Nations qualification,Bamako,Mali,True,1.2,1.2,67.0,126.0,1375.16,1137.83,-59.0,96.5,237.33000000000015,0,0.0,1
2024-09-10,South Sudan,South Africa,2.0,3.0,African Cup of Nations qualification,Juba,South Sudan,False,0.4,2.0,169.0,57.0,980.02,1415.15,112.0,113.0,-435.1300000000001,0,-1.6,0
2024-09-10,Trinidad and Tobago,French Guiana,0.0,0.0,CONCACAF Nations League,Bacolet,Trinidad and Tobago,False,2.6,2.0,100.0,100.0,1219.44,0.0,0.0,100.0,1219.44,0,0.6000000000000001,0
2024-09-10,Eswatini,Mali,0.0,1.0,African Cup of Nations qualification,Mbombela,South Africa,True,1.2,1.0,155.0,53.0,1025.28,1456.74,102.0,104.0,-431.46000000000004,0,0.19999999999999996,0
2024-09-10,Mozambique,Guinea-Bissau,2.0,1.0,African Cup of Nations qualification,Maputo,Mozambique,False,1.2,0.8,104.0,114.0,1208.87,1168.49,-10.0,109.0,40.37999999999988,0,0.3999999999999999,1
2024-09-10,Guinea,Tanzania,1.0,2.0,African Cup of Nations qualification,Yamoussoukro,Ivory Coast,True,2.6,0.8,77.0,113.0,1324.8,1174.99,-36.0,95.0,149.80999999999995,0,1.8,0
2024-09-10,Chad,Côte d'Ivoire,0.0,2.0,African Cup of Nations qualification,Yaounde,Cameroon,True,0.6,1.4,178.0,38.0,929.97,1499.69,140.0,108.0,-569.72,0,-0.7999999999999999,0
2024-09-10,Namibia,Kenya,1.0,2.0,African Cup of Nations qualification,Johannesburg,South Africa,True,0.2,1.4,98.0,108.0,1221.42,1197.73,-10.0,103.0,23.690000000000055,0,-1.2,0
2024-10-08,Brunei Darussalam,Timor-Leste,0.0,1.0,ASEAN Championship qualification,Bandar Seri Begawan,Brunei,False,1.8,1.0,183.0,196.0,906.83,844.75,-13.0,189.5,62.08000000000004,0,0.8,0
2024-10-09,Barbados,United States Virgin Islands,5.0,0.0,CONCACAF Nations League,Bridgetown,Barbados,False,2.0,1.0,175.0,100.0,944.1,0.0,75.0,137.5,944.1,0,1.0,1
2024-10-09,Belize,Anguilla,1.0,0.0,CONCACAF Nations League,Belmopan,Belize,False,1.8,0.6,182.0,209.0,913.42,782.08,-27.0,195.5,131.33999999999992,0,1.2000000000000002,1
2024-10-09,St Kitts and Nevis,British Virgin Islands,3.0,1.0,CONCACAF Nations League,Basseterre,Saint Kitts and Nevis,False,1.4,0.0,141.0,208.0,1068.25,790.63,-67.0,174.5,277.62,0,1.4,1
2024-10-10,Gibraltar,San Marino,1.0,0.0,UEFA Nations League,Gibraltar,Gibraltar,False,0.6,0.4,198.0,210.0,842.4,746.05,-12.0,204.0,96.35000000000002,0,0.19999999999999996,1
2024-10-10,Moldova,Andorra,2.0,0.0,UEFA Nations League,Chișinău,Moldova,False,1.4,0.0,149.0,169.0,1042.81,981.7,-20.0,159.0,61.1099999999999,0,1.4,1
2024-10-10,Papua New Guinea,New Caledonia,1.0,3.0,FIFA World Cup qualification,Suva,Fiji,True,0.8,3.6,168.0,160.0,984.23,1008.92,8.0,164.0,-24.68999999999994,0,-2.8,0
2024-10-10,Bolivia,Colombia,1.0,0.0,FIFA World Cup qualification,El Alto,Bolivia,False,1.4,1.8,83.0,9.0,1293.76,1738.72,74.0,46.0,-444.96000000000004,0,-0.40000000000000013,1
2024-10-10,Ecuador,Paraguay,0.0,0.0,FIFA World Cup qualification,Quito,Ecuador,False,1.0,0.8,27.0,57.0,1535.43,1423.98,-30.0,42.0,111.45000000000005,0,0.19999999999999996,0
2024-10-10,Chile,Brazil,1.0,2.0,FIFA World Cup qualification,Santiago,Chile,False,0.2,1.2,49.0,5.0,1467.98,1772.02,44.0,27.0,-304.03999999999996,0,-1.0,0
2024-10-10,Fiji,Solomon Islands,1.0,0.0,FIFA World Cup qualification,Suva,Fiji,False,1.0,0.0,150.0,144.0,1038.29,1064.11,6.0,147.0,-25.819999999999936,0,1.0,1
2024-10-10,Australia,China PR,3.0,1.0,FIFA World Cup qualification,Adelaide,Australia,False,2.4,1.2,25.0,91.0,1544.3,1253.77,-66.0,58.0,290.53,0,1.2,1
2024-10-10,Uzbekistan,IR Iran,0.0,0.0,FIFA World Cup qualification,Tashkent,Uzbekistan,False,2.0,1.4,60.0,19.0,1413.06,1622.92,41.0,39.5,-209.86000000000013,0,0.6000000000000001,0
2024-10-10,United Arab Emirates,Korea DPR,1.0,1.0,FIFA World Cup qualification,Al Ain,United Arab Emirates,False,2.2,1.4,69.0,111.0,1377.22,1183.02,-42.0,90.0,194.20000000000005,0,0.8000000000000003,0
2024-10-10,Jordan,Korea Republic,0.0,2.0,FIFA World Cup qualification,Amman,Jordan,False,1.6,2.8,68.0,23.0,1377.52,1572.61,45.0,45.5,-195.08999999999992,0,-1.1999999999999997,0
2024-10-10,Oman,Kuwait,4.0,0.0,FIFA World Cup qualification,Muscat,Oman,False,1.4,0.6,78.0,134.0,1309.27,1111.62,-56.0,106.0,197.6500000000001,0,0.7999999999999999,1
2024-10-10,Iraq,Palestine,1.0,0.0,FIFA World Cup qualification,Basra,Iraq,False,2.2,0.4,55.0,98.0,1435.9,1228.99,-43.0,76.5,206.91000000000008,0,1.8000000000000003,1
2024-10-10,Bahrain,Indonesia,2.0,2.0,FIFA World Cup qualification,Riffa,Bahrain,False,1.0,0.6,76.0,129.0,1315.49,1124.17,-53.0,102.5,191.31999999999994,0,0.4,0
2024-10-10,Faroe Islands,Armenia,2.0,2.0,UEFA Nations League,Tórshavn,Faroe Islands,False,0.4,1.6,140.0,96.0,1089.51,1230.43,44.0,118.0,-140.92000000000007,0,-1.2000000000000002,0
2024-10-10,Saudi Arabia,Japan,0.0,2.0,FIFA World Cup qualification,Jeddah,Saudi Arabia,False,1.6,4.6,56.0,16.0,1433.16,1639.6,40.0,36.0,-206.43999999999983,0,-2.9999999999999996,0
2024-10-10,Qatar,Kyrgyz Republic,3.0,1.0,FIFA World Cup qualification,Doha,Qatar,False,1.4,1.8,44.0,106.0,1481.69,1201.11,-62.0,75.0,280.58000000000015,0,-0.40000000000000013,1
2024-10-10,Latvia,North Macedonia,0.0,3.0,UEFA Nations League,Riga,Latvia,False,0.8,0.8,137.0,72.0,1097.98,1351.18,65.0,104.5,-253.20000000000005,0,0.0,0
2024-10-10,Venezuela,Argentina,1.0,1.0,FIFA World Cup qualification,Maturín,Venezuela,False,1.0,1.6,40.0,1.0,1488.56,1889.02,39.0,20.5,-400.46000000000004,0,-0.6000000000000001,0
2024-10-10,Austria,Kazakhstan,4.0,0.0,UEFA Nations League,Salzburg,Austria,False,1.8,0.6,22.0,109.0,1580.37,1193.21,-87.0,65.5,387.15999999999985,0,1.2000000000000002,1
2024-10-10,Norway,Slovenia,3.0,0.0,UEFA Nations League,Oslo,Norway,False,1.4,1.0,47.0,51.0,1472.16,1462.98,-4.0,49.0,9.180000000000064,0,0.3999999999999999,1
2024-10-10,Liechtenstein,Hong Kong,1.0,0.0,Friendly,Vaduz,Liechtenstein,False,0.6,1.2,203.0,146.0,827.19,1062.39,57.0,174.5,-235.20000000000005,1,-0.6,1
2024-10-10,Myanmar,Sri Lanka,2.0,0.0,Friendly,Yangon,Myanmar,False,0.6,0.8,167.0,200.0,988.98,831.39,-33.0,183.5,157.59000000000003,1,-0.20000000000000007,1
2024-10-10,Cabo Verde,Botswana,0.0,1.0,African Cup of Nations qualification,Praia,Cape Verde,False,1.0,0.8,65.0,147.0,1379.17,1050.15,-82.0,106.0,329.02,0,0.19999999999999996,0
2024-10-10,Algeria,Togo,5.0,1.0,African Cup of Nations qualification,Annaba,Algeria,False,2.2,1.2,41.0,119.0,1486.03,1158.81,-78.0,80.0,327.22,0,1.0000000000000002,1
2024-10-10,Ghana,Sudan,0.0,0.0,African Cup of Nations qualification,Accra,Ghana,False,1.6,1.6,70.0,120.0,1360.43,1154.5,-50.0,95.0,205.93000000000006,0,0.0,0
2024-10-10,Namibia,Zimbabwe,0.0,1.0,African Cup of Nations qualification,Johannesburg,South Africa,True,0.4,0.4,105.0,124.0,1201.3,1134.99,-19.0,114.5,66.30999999999995,0,0.0,0
2024-10-10,Burkina Faso,Burundi,4.0,1.0,African Cup of Nations qualification,Ebimpé,Ivory Coast,True,1.6,1.4,63.0,136.0,1387.5,1101.79,-73.0,99.5,285.71000000000004,0,0.20000000000000018,1
2024-10-10,Congo DR,Tanzania,1.0,0.0,African Cup of Nations qualification,Kinshasa,DR Congo,False,1.0,1.2,58.0,110.0,1416.91,1188.24,-52.0,84.0,228.67000000000007,0,-0.19999999999999996,1
2024-10-10,French Guiana,Honduras,2.0,3.0,CONCACAF Nations League,Cayenne,French Guiana,False,1.2,3.0,100.0,77.0,0.0,1311.3,23.0,88.5,-1311.3,0,-1.8,0
2024-10-10,Nicaragua,Jamaica,0.0,2.0,CONCACAF Nations League,Managua,Nicaragua,False,2.2,0.6,131.0,61.0,1118.04,1402.95,70.0,96.0,-284.9100000000001,0,1.6,0
2024-10-10,Bonaire,Montserrat,0.0,1.0,CONCACAF Nations League,Kingstown,Saint Vincent and the Grenadines,True,1.2,1.4,100.0,179.0,0.0,924.14,-79.0,139.5,-924.14,0,-0.19999999999999996,0
2024-10-10,St Vincent and the Grenadines,El Salvador,2.0,3.0,CONCACAF Nations League,Kingstown,Saint Vincent and the Grenadines,False,1.6,2.0,174.0,80.0,945.8,1307.04,94.0,127.0,-361.24,0,-0.3999999999999999,0
2024-10-10,Israel,France,1.0,4.0,UEFA Nations League,Budapest,Hungary,True,1.4,1.0,79.0,2.0,1307.8,1851.92,77.0,40.5,-544.1200000000001,0,0.3999999999999999,0
2024-10-10,Italy,Belgium,2.0,2.0,UEFA Nations League,Rome,Italy,False,1.2,1.0,10.0,6.0,1726.31,1768.14,4.0,8.0,-41.830000000000155,0,0.19999999999999996,0
2024-10-10,England,Greece,1.0,2.0,UEFA Nations League,London,England,False,1.6,1.6,4.0,48.0,1817.28,1469.18,-44.0,26.0,348.0999999999999,0,0.0,0
2024-10-10,Finland,Republic of Ireland,1.0,2.0,UEFA Nations League,Helsinki,Finland,False,1.2,0.4,64.0,62.0,1384.36,1394.63,2.0,63.0,-10.27000000000021,0,0.7999999999999999,0
2024-10-10,Cuba,Trinidad and Tobago,2.0,2.0,CONCACAF Nations League,Santiago,Cuba,False,1.2,2.2,165.0,101.0,991.73,1213.25,64.0,133.0,-221.51999999999998,0,-1.0000000000000002,0
2024-10-11,Hungary,Netherlands,1.0,1.0,UEFA Nations League,Budapest,Hungary,False,0.4,2.6,32.0,7.0,1511.06,1759.95,25.0,19.5,-248.8900000000001,0,-2.2,0
2024-10-11,Grenada,Curaçao,0.0,0.0,CONCACAF Nations League,Gros Islet,Saint Lucia,True,1.0,2.4,173.0,88.0,946.7,1261.38,85.0,130.5,-314.68000000000006,0,-1.4,0
2024-10-11,St Lucia,Saint Martin,2.0,1.0,CONCACAF Nations League,Gros Islet,Saint Lucia,False,1.6,2.8,164.0,100.0,997.86,0.0,64.0,132.0,997.86,0,-1.1999999999999997,1
2024-10-11,Sint Maarten,Puerto Rico,3.0,2.0,CONCACAF Nations League,Oranjestad,Aruba,True,1.0,2.0,100.0,154.0,0.0,1021.62,-54.0,127.0,-1021.62,0,-1.0,1
2024-10-11,Aruba,Haiti,1.0,3.0,CONCACAF Nations League,Oranjestad,Aruba,False,0.4,3.4,194.0,86.0,868.4,1278.56,108.0,140.0,-410.15999999999997,0,-3.0,0
2024-10-11,Bosnia and Herzegovina,Germany,1.0,2.0,UEFA Nations League,Zenica,Bosnia and Herzegovina,False,0.6,2.2,75.0,13.0,1332.39,1692.19,62.0,44.0,-359.79999999999995,0,-1.6,0
2024-10-11,Czechia,Albania,2.0,0.0,UEFA Nations League,Prague,Czech Republic,False,1.4,1.0,46.0,67.0,1473.19,1377.91,-21.0,56.5,95.27999999999997,0,0.3999999999999999,1
2024-10-11,Thailand,Philippines,3.0,1.0,King's Cup,Songkhla,Thailand,False,1.4,0.6,100.0,148.0,1223.06,1050.03,-48.0,124.0,173.02999999999997,0,0.7999999999999999,1
2024-10-11,Iceland,Wales,2.0,2.0,UEFA Nations League,Reykjavík,Iceland,False,1.0,0.4,71.0,29.0,1355.75,1526.53,42.0,50.0,-170.77999999999997,0,0.6,0
2024-10-11,Turkey,Montenegro,1.0,0.0,UEFA Nations League,Tekkeköy,Turkey,False,1.6,0.6,100.0,74.0,0.0,1332.68,26.0,87.0,-1332.68,0,1.0,1
2024-10-11,Estonia,Azerbaijan,3.0,1.0,UEFA Nations League,Tallinn,Estonia,False,1.0,1.2,122.0,113.0,1140.39,1173.15,9.0,117.5,-32.75999999999999,0,-0.19999999999999996,1
2024-10-11,Slovakia,Sweden,2.0,2.0,UEFA Nations League,Bratislava,Slovakia,False,1.2,1.6,42.0,28.0,1485.89,1528.18,14.0,35.0,-42.289999999999964,0,-0.40000000000000013,0
2024-10-11,Peru,Uruguay,1.0,0.0,FIFA World Cup qualification,Lima,Peru,False,0.2,0.6,43.0,11.0,1483.2,1701.34,32.0,27.0,-218.13999999999987,0,-0.39999999999999997,1
2024-10-11,New Zealand,Tahiti,3.0,0.0,FIFA World Cup qualification,Port Vila,Vanuatu,True,2.6,1.0,103.0,158.0,1199.04,1016.83,-55.0,130.5,182.20999999999992,0,1.6,1
2024-10-11,Syria,Tajikistan,1.0,0.0,King's Cup,Songkhla,Thailand,True,2.4,0.8,92.0,103.0,1252.91,1208.01,-11.0,97.5,44.90000000000009,0,1.5999999999999999,1
2024-10-11,Guyana,Guatemala,1.0,3.0,CONCACAF Nations League,Leonora,Guyana,False,1.2,1.0,156.0,107.0,1019.99,1200.43,49.0,131.5,-180.44000000000005,0,0.19999999999999996,0
2024-10-11,Ukraine,Georgia,1.0,0.0,UEFA Nations League,Poznań,Poland,True,1.0,1.8,24.0,66.0,1548.29,1378.22,-42.0,45.0,170.06999999999994,0,-0.8,1
2024-10-11,Suriname,Costa Rica,1.0,1.0,CONCACAF Nations League,Paramaribo,Suriname,False,2.4,1.0,138.0,50.0,1094.39,1466.08,88.0,94.0,-371.6899999999998,0,1.4,0
2024-10-11,Mali,Guinea-Bissau,1.0,0.0,African Cup of Nations qualification,Bamako,Mali,False,1.0,0.6,54.0,115.0,1455.16,1166.02,-61.0,84.5,289.1400000000001,0,0.4,1
2024-10-11,Senegal,Malawi,4.0,0.0,African Cup of Nations qualification,Diamniadio,Senegal,False,1.0,1.2,21.0,133.0,1620.87,1117.42,-112.0,77.0,503.4499999999998,0,-0.19999999999999996,1
2024-10-11,Cambodia,Chinese Taipei,3.0,2.0,Friendly,Phnom Penh,Cambodia,False,1.2,0.4,180.0,166.0,919.7,991.34,14.0,173.0,-71.63999999999999,1,0.7999999999999999,1
2024-10-11,Madagascar,The Gambia,1.0,1.0,African Cup of Nations qualification,Casablanca,Morocco,True,1.2,2.2,108.0,135.0,1196.56,1109.05,-27.0,121.5,87.50999999999999,0,-1.0000000000000002,0
2024-10-11,Tunisia,Comoros,0.0,1.0,African Cup of Nations qualification,Radès,Tunisia,False,0.8,1.0,36.0,118.0,1504.86,1159.64,-82.0,77.0,345.2199999999998,0,-0.19999999999999996,0
2024-10-11,Guadeloupe,Martinique,0.0,1.0,CONCACAF Nations League,Le Gosier,Guadeloupe,False,2.0,1.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0,1.0,0
2024-10-11,Egypt,Mauritania,2.0,0.0,African Cup of Nations qualification,Cairo,Egypt,False,2.4,0.2,31.0,112.0,1515.64,1179.04,-81.0,71.5,336.60000000000014,0,2.1999999999999997,1
2024-10-11,Benin,Rwanda,3.0,0.0,African Cup of Nations qualification,Abidjan,Ivory Coast,True,1.0,0.8,89.0,130.0,1257.69,1123.32,-41.0,109.5,134.37000000000012,0,0.19999999999999996,1
2024-10-11,Nigeria,Libya,1.0,0.0,African Cup of Nations qualification,Uyo,Nigeria,False,1.4,1.2,39.0,121.0,1498.02,1153.97,-82.0,80.0,344.04999999999995,0,0.19999999999999996,1
2024-10-11,Gabon,Lesotho,0.0,0.0,African Cup of Nations qualification,Franceville,Gabon,False,1.4,0.8,84.0,153.0,1292.88,1034.02,-69.0,118.5,258.8600000000001,0,0.5999999999999999,0
2024-10-11,Angola,Niger,2.0,0.0,African Cup of Nations qualification,Luanda,Angola,False,1.0,0.8,85.0,127.0,1281.09,1132.39,-42.0,106.0,148.69999999999982,0,0.19999999999999996,1
2024-10-11,Zambia,Chad,0.0,0.0,African Cup of Nations qualification,Ndola,Zambia,False,0.8,0.4,93.0,177.0,1252.79,932.44,-84.0,135.0,320.3499999999999,0,0.4,0
2024-10-11,Côte d'Ivoire,Sierra Leone,4.0,1.0,African Cup of Nations qualification,San-Pédro,Ivory Coast,False,1.4,1.4,33.0,125.0,1509.12,1134.26,-92.0,79.0,374.8599999999999,0,0.0,1
2024-10-11,Mozambique,Eswatini,1.0,1.0,African Cup of Nations qualification,Maputo,Mozambique,False,1.6,0.6,99.0,159.0,1226.03,1012.17,-60.0,129.0,213.86,0,1.0,0
2024-10-11,Cameroon,Kenya,4.0,1.0,African Cup of Nations qualification,Douala,Cameroon,False,1.2,1.6,53.0,102.0,1458.51,1208.96,-49.0,77.5,249.54999999999995,0,-0.40000000000000013,1
2024-10-11,Uganda,South Sudan,1.0,0.0,African Cup of Nations qualification,Kira,Uganda,False,1.2,0.6,90.0,172.0,1257.64,967.83,-82.0,131.0,289.81000000000006,0,0.6,1
2024-10-11,South Africa,Congo,5.0,0.0,African Cup of Nations qualification,Gqeberha,South Africa,False,2.4,0.8,59.0,117.0,1415.07,1160.33,-58.0,88.0,254.74,0,1.5999999999999999,1
2024-10-11,Equatorial Guinea,Liberia,1.0,0.0,African Cup of Nations qualification,Malabo,Equatorial Guinea,False,0.6,0.6,94.0,143.0,1250.57,1064.97,-49.0,118.5,185.5999999999999,0,0.0,1
2024-10-12,Poland,Portugal,1.0,3.0,UEFA Nations League,Warsaw,Poland,False,1.2,0.8,30.0,8.0,1525.08,1752.14,22.0,19.0,-227.06000000000017,0,0.3999999999999999,0
2024-10-12,Vanuatu,Samoa,4.0,1.0,FIFA World Cup qualification,Port Vila,Vanuatu,False,1.0,1.2,162.0,185.0,1005.49,900.79,-23.0,173.5,104.70000000000005,0,-0.19999999999999996,1
2024-10-12,Belarus,Northern Ireland,0.0,0.0,UEFA Nations League,Zalaegerszeg,Hungary,True,0.2,1.2,97.0,73.0,1229.07,1339.64,24.0,85.0,-110.57000000000016,0,-1.0,0
2024-10-12,Bulgaria,Luxembourg,0.0,0.0,UEFA Nations League,Plovdiv,Bulgaria,False,0.6,0.0,81.0,87.0,1302.68,1261.95,-6.0,84.0,40.73000000000002,0,0.6,0
2024-10-12,Cyprus,Romania,0.0,3.0,UEFA Nations League,Larnaca,Cyprus,False,1.4,1.4,123.0,45.0,1137.06,1481.4,78.0,84.0,-344.34000000000015,0,0.0,0
2024-10-12,Lithuania,Kosovo,1.0,2.0,UEFA Nations League,Kaunas,Lithuania,False,1.0,1.0,139.0,104.0,1090.89,1205.96,35.0,121.5,-115.06999999999994,0,0.0,0
2024-10-12,Serbia,Switzerland,2.0,0.0,UEFA Nations League,Leskovac,Serbia,False,0.2,1.0,35.0,15.0,1505.08,1641.0,20.0,25.0,-135.92000000000007,0,-0.8,1
2024-10-12,Croatia,Scotland,2.0,1.0,UEFA Nations League,Zagreb,Croatia,False,1.0,1.0,12.0,52.0,1699.6,1461.75,-40.0,32.0,237.8499999999999,0,0.0,1
2024-10-12,Spain,Denmark,1.0,0.0,UEFA Nations League,Murcia,Spain,False,2.0,1.0,3.0,20.0,1836.42,1621.7,-17.0,11.5,214.72000000000003,0,1.0,1
2024-10-12,Turks and Caicos Islands,Anguilla,2.0,1.0,CONCACAF Nations League,Belmopan,Belize,True,0.2,0.4,206.0,209.0,802.81,782.08,-3.0,207.5,20.729999999999905,0,-0.2,1
2024-10-12,Bahamas,United States Virgin Islands,3.0,1.0,CONCACAF Nations League,Bridgetown,Barbados,True,1.4,0.8,205.0,100.0,817.25,0.0,105.0,152.5,817.25,0,0.5999999999999999,1
2024-10-12,Bermuda,Dominica,6.0,1.0,CONCACAF Nations League,Hamilton,Bermuda,False,1.2,1.2,170.0,181.0,973.34,916.73,-11.0,175.5,56.610000000000014,0,0.0,1
2024-10-12,Cayman Islands,British Virgin Islands,1.0,0.0,CONCACAF Nations League,Basseterre,Saint Kitts and Nevis,True,0.8,0.2,195.0,208.0,857.37,790.63,-13.0,201.5,66.74000000000001,0,0.6000000000000001,1
2024-10-12,Antigua and Barbuda,Dominican Republic,0.0,5.0,CONCACAF Nations League,Hamilton,Bermuda,True,0.4,2.0,151.0,146.0,1034.71,1057.75,5.0,148.5,-23.039999999999964,0,-1.6,0
2024-10-12,Guinea,Ethiopia,4.0,1.0,African Cup of Nations qualification,Ebimpé,Ivory Coast,True,1.6,0.6,82.0,145.0,1298.3,1063.44,-63.0,113.5,234.8599999999999,0,1.0,1
2024-10-12,Morocco,Central African Republic,5.0,0.0,African Cup of Nations qualification,Oujda,Morocco,False,2.6,2.2,14.0,128.0,1676.14,1130.7,-114.0,71.0,545.44,0,0.3999999999999999,1
2024-10-12,Vietnam,India,1.0,1.0,Friendly,Nam Định,Vietnam,False,1.0,0.4,116.0,126.0,1161.38,1133.52,-10.0,121.0,27.860000000000127,1,0.6,0
2024-10-12,United States,Panama,2.0,0.0,Friendly,Austin,United States,False,1.0,1.2,100.0,37.0,0.0,1502.55,63.0,68.5,-1502.55,1,-0.19999999999999996,1
2024-10-13,Malta,Moldova,1.0,0.0,UEFA Nations League,Ta' Qali,Malta,False,0.4,1.6,171.0,149.0,971.89,1042.81,22.0,160.0,-70.91999999999996,0,-1.2000000000000002,1
2024-10-13,Liechtenstein,Gibraltar,0.0,0.0,UEFA Nations League,Vaduz,Liechtenstein,False,0.6,0.8,203.0,198.0,827.19,842.4,5.0,200.5,-15.209999999999923,0,-0.20000000000000007,0
2024-10-13,Armenia,North Macedonia,0.0,2.0,UEFA Nations League,Yerevan,Armenia,False,1.8,1.4,96.0,72.0,1230.43,1351.18,24.0,84.0,-120.75,0,0.40000000000000013,0
2024-10-13,Faroe Islands,Latvia,1.0,1.0,UEFA Nations League,Tórshavn,Faroe Islands,False,0.8,0.6,140.0,137.0,1089.51,1097.98,3.0,138.5,-8.470000000000027,0,0.20000000000000007,0
2024-10-13,Austria,Norway,5.0,1.0,UEFA Nations League,Linz,Austria,False,2.0,1.8,22.0,47.0,1580.37,1472.16,-25.0,34.5,108.20999999999981,0,0.19999999999999996,1
2024-10-13,Greece,Republic of Ireland,2.0,0.0,UEFA Nations League,Piraeus,Greece,False,2.0,0.8,48.0,62.0,1469.18,1394.63,-14.0,55.0,74.54999999999995,0,1.2,1
2024-10-13,Kazakhstan,Slovenia,0.0,1.0,UEFA Nations League,Astana,Kazakhstan,False,0.6,0.8,109.0,51.0,1193.21,1462.98,58.0,80.0,-269.77,0,-0.20000000000000007,0
2024-10-13,St Vincent and the Grenadines,El Salvador,2.0,1.0,CONCACAF Nations League,Kingstown,Saint Vincent and the Grenadines,False,1.4,2.0,174.0,80.0,945.8,1307.04,94.0,127.0,-361.24,0,-0.6000000000000001,1
2024-10-13,Montserrat,Bonaire,0.0,1.0,CONCACAF Nations League,Kingstown,Saint Vincent and the Grenadines,True,0.8,0.6,179.0,100.0,924.14,0.0,79.0,139.5,924.14,0,0.20000000000000007,0
2024-10-13,Burundi,Burkina Faso,0.0,2.0,African Cup of Nations qualification,Abidjan,Ivory Coast,True,1.6,2.2,136.0,63.0,1101.79,1387.5,73.0,99.5,-285.71000000000004,0,-0.6000000000000001,0
2024-10-13,Myanmar,Sri Lanka,0.0,0.0,Friendly,Yangon,Myanmar,False,0.8,0.4,167.0,200.0,988.98,831.39,-33.0,183.5,157.59000000000003,1,0.4,0
2024-10-13,Andorra,San Marino,2.0,0.0,Friendly,Andorra la Vella,Andorra,False,0.0,0.4,169.0,210.0,981.7,746.05,-41.0,189.5,235.6500000000001,1,-0.4,1
2024-10-13,Finland,England,1.0,3.0,UEFA Nations League,Helsinki,Finland,False,1.0,1.6,64.0,4.0,1384.36,1817.28,60.0,34.0,-432.9200000000001,0,-0.6000000000000001,0
2024-10-14,Italy,Israel,4.0,1.0,UEFA Nations League,Udine,Italy,False,1.6,1.4,10.0,79.0,1726.31,1307.8,-69.0,44.5,418.51,0,0.20000000000000018,1
2024-10-14,Bosnia and Herzegovina,Hungary,0.0,2.0,UEFA Nations League,Zenica,Bosnia and Herzegovina,False,0.6,0.4,75.0,32.0,1332.39,1511.06,43.0,53.5,-178.66999999999985,0,0.19999999999999996,0
2024-10-14,Germany,Netherlands,1.0,0.0,UEFA Nations League,Munich,Germany,False,2.4,2.2,13.0,7.0,1692.19,1759.95,6.0,10.0,-67.75999999999999,0,0.19999999999999973,1
2024-10-14,Georgia,Albania,0.0,1.0,UEFA Nations League,Tbilisi,Georgia,False,1.6,0.8,66.0,67.0,1378.22,1377.91,-1.0,66.5,0.30999999999994543,0,0.8,0
2024-10-14,Ukraine,Czechia,1.0,1.0,UEFA Nations League,Wrocław,Poland,True,1.2,1.6,24.0,46.0,1548.29,1473.19,-22.0,35.0,75.09999999999991,0,-0.40000000000000013,0
2024-10-14,Estonia,Sweden,0.0,3.0,UEFA Nations League,Tallinn,Estonia,False,1.6,1.8,122.0,28.0,1140.39,1528.18,94.0,75.0,-387.78999999999996,0,-0.19999999999999996,0
2024-10-14,Wales,Montenegro,1.0,0.0,UEFA Nations League,Cardiff,Wales,False,0.8,0.4,29.0,74.0,1526.53,1332.68,-45.0,51.5,193.8499999999999,0,0.4,1
2024-10-14,Azerbaijan,Slovakia,1.0,3.0,UEFA Nations League,Baku,Azerbaijan,False,1.2,1.4,113.0,42.0,1173.15,1485.89,71.0,77.5,-312.74,0,-0.19999999999999996,0
2024-10-14,Tajikistan,Philippines,0.0,3.0,King's Cup,Songkhla,Thailand,True,0.6,0.8,103.0,148.0,1208.01,1050.03,-45.0,125.5,157.98000000000002,0,-0.20000000000000007,0
2024-10-14,Thailand,Syria,2.0,1.0,King's Cup,Songkhla,Thailand,False,1.8,1.2,100.0,92.0,1223.06,1252.91,8.0,96.0,-29.850000000000136,0,0.6000000000000001,1
2024-10-14,Iceland,Turkey,2.0,4.0,UEFA Nations League,Reykjavík,Iceland,False,1.2,1.4,71.0,100.0,1355.75,0.0,-29.0,85.5,1355.75,0,-0.19999999999999996,0
2024-10-14,Aruba,Haiti,3.0,5.0,CONCACAF Nations League,Oranjestad,Aruba,False,0.6,3.6,194.0,86.0,868.4,1278.56,108.0,140.0,-410.15999999999997,0,-3.0,0
